Date,Bank of America Corp,Boeing Co/The,Simon Property Group LP,Citigroup Inc,JPMorgan Chase & Co,International Business Machines Corp,Motorola Solutions Inc,Caterpillar Inc,Nestle SA (EUR),McDonald's Corp
20140625,40.845,34.171205907075716,18.866,39.342,34.011,18.097,33.15,55.43380590718269,11.039,8.982
20140626,42.012,14.873,20.182,40.347,34.579,18.421,33.349,18.208,11.047,9.366
20140627,42.189,15.203,18.532,40.883,34.852,24.475850353255506,61.20246949235785,18.208,25.603540538475364,8.376
20140630,42.748,15.203,19.697,41.083,35.187,19.423,40.657,18.208,10.49,9.365
20140701,44.712,15.63,19.039,41.579,35.682,19.094,40.672,16.964,10.301,9.031
20140702,43.072,14.213,20.033,41.084,35.521,19.104,40.687,17.625,26.036861500213952,9.031
20140703,42.756,33.518842494674224,20.02,40.69,35.16,26.189549105559273,65.02259790156349,17.456,26.2342058143666,9.045
20140704,43.028,33.71239497200606,54.51692989748029,41.044,35.346,26.221513046258224,84.63824533201957,52.960243134948456,26.579204065113682,16.802330505921816
20140707,43.918,33.895613699105645,20.035,42.512,36.815,18.349,98.15199999999992,53.032975737266995,10.218,9.034
20140708,44.248,15.204,20.376,42.84,36.486,18.212,39.006,16.796,26.29338517509683,9.032
20140709,44.687,14.876,20.364,43.186,36.217,18.212,39.337,16.465,30.6880000000001,9.034
20140710,46.686,15.206,20.363,45.022,37.756,39.21100000000041,98.4159999999997,17.349,30.1330000000004,9.032
20140711,46.348,15.202,20.361,44.182,37.248,37.75799999999995,98.59000000000006,16.528,26.353754159053324,9.029
20140714,45.358,14.212,19.701,43.192,36.696,19.426,41.835,16.936,10.354,10.024
20140715,47.945,14.212,20.539,42.361,34.525,21.073,43.813,16.936,10.342,8.371
20140716,43.534,32.74164881047341,51.13499678909664,40.861,34.356,19.773,42.226,53.230479279564236,30.193000000000033,8.374
20140717,43.019,33.2969266231057,50.908771388976334,41.025,34.458,19.95,43.978,53.165219439087394,30.421000000000323,8.702
20140718,44.857,32.87000931446247,52.031368068266936,42.522,36.859,19.849,42.989,53.006065380829156,10.684,9.014
20140721,47.999,14.877,21.686,45.337,38.679,19.779,64.9541584370796,17.68,10.637,10.014
20140722,46.019,15.207,22.681,43.45,36.354,27.069926268285183,65.64036337295053,19.176,30.299000000000227,9.41
20140723,47.24,16.358,21.687,43.781,37.014,27.22734328331502,65.3328271845113,17.937,10.687,10.349
20140724,46.446,15.867,22.68,41.699,36.916,20.763,41.843,19.177,25.952066311159513,10.022
20140725,44.796,15.867,21.679,43.349,34.765,20.772,41.834,17.525,25.678415045411818,9.044
20140728,47.176,16.523,20.536,41.699,35.859,20.787,41.606,17.522,26.1659242369041,10.023
20140729,47.516,55.499999999999794,21.709,43.35,36.52,21.547,42.671,54.59300091776062,31.15300000000015,9.011
20140730,48.677,56.11199999999995,20.04,44.512,38.083,22.256,43.497,52.12570047940847,30.726000000000113,8.372
20140731,49.509,48.68245019954891,21.222,45.841,39.178,28.6918097820171,86.75235346765481,52.60294893843465,11.096,9.022
20140801,49.283,48.726542047897865,58.124203563799426,45.31,38.725,28.481589720484312,100.87699999939815,53.0337513757901,11.775,17.056925786937736
20140804,50.343,48.6939384692454,58.12099330337898,46.209,39.761,42.12800000000055,100.35899999938037,53.05703054721207,11.419,17.005331994790353
20140805,97.0079414352899,48.52194618991852,20.695,93.11272983803532,69.1846311261889,42.039000000000286,99.13899999999974,53.17598254281812,11.419,8.707
20140806,97.62944522096215,49.24524240448648,20.695,93.48178164626857,68.47517810862685,41.97900000000002,100.21799999999982,52.373931452748074,12.285,9.499
20140807,97.54662083102407,48.4364306216976,58.72013885143891,93.64427475715786,68.42242570301177,42.538000000000274,98.46900000000018,51.351623809279694,11.97,9.037
20140808,96.93640666841627,49.83234842734322,79.79828210487523,94.16414815902596,69.55350624973534,28.341436465386202,62.93818692804883,52.829191900455534,12.233,9.828
20140811,96.79009296065574,57.448999999999934,22.015,93.02292247306428,66.89083194313741,28.103633277265832,63.359570864770205,85.06800000000021,11.519,9.037
20140812,97.73383548705333,57.121999999999936,22.677,93.40091157405097,70.33812253758607,29.212153012297655,61.76944609227646,85.92799999999994,11.118,9.832
20140813,96.35186171019338,35.5125929861399,22.345,91.15741746775738,67.38538239599042,29.366331431061226,61.30114350916483,52.33475955320293,11.123,8.872
20140814,95.91531945364933,17.536,20.037,90.88212893304653,66.3785347690528,43.76500000000007,95.56899999999969,20.209,30.052000000000124,9.502
20140815,95.9258496337108,17.304,20.363,89.61928564884128,64.87573524261772,28.340287106244833,62.891811426528065,20.201,25.47872071534275,9.188
20140818,45.692,17.362,79.38731934531725,44.867,37.021,28.44724132086768,62.9660723381497,21.191,10.896,16.048318031296155
20140819,44.193,17.549,78.6409113036768,43.523,36.181,28.27501797421663,63.09719429198072,19.207,10.853,15.991380852683479
20140820,43.524,17.272,78.91923874585085,44.179,35.183,42.007000000000204,95.26899999999975,18.8,10.867,15.731219728803321
20140821,43.194,16.204,91.79999999999978,43.849,34.193,41.71500000000017,95.30300000000035,19.201,29.875000000000483,22.63500000000057
20140822,44.178,53.41700000000034,77.98754167294813,42.859,35.512,28.01213474718693,61.35890268468731,77.01499999999974,24.975375660566083,15.21465891970509
20140825,43.677,14.873,77.82042510112885,43.185,33.532,27.646138856036323,62.31543995573373,18.881,10.798,15.267042597842957
20140826,42.683,14.214,77.31526654365797,41.531,35.183,28.130939300969974,62.15255984595014,18.699,10.412,15.55729664730204
20140827,40.859,15.939,77.10168088376129,40.525,34.746,41.45199999999997,93.80299999999994,20.184,10.408,15.21360134796226
20140828,42.014,15.774,76.22180764721693,41.181,32.433,41.43399999999994,92.70500000000015,20.184,10.822,15.211546939391065
20140829,42.509,15.204,76.09970030085564,42.17,32.102,28.475481134601463,61.58514413257999,18.867,10.855,15.343817835234884
20140901,41.519,15.195,78.32190035594442,41.021,60.62520940330655,29.64243567297588,63.954831485921396,18.877,11.205,15.46800130889883
20140902,42.51,51.70999999999988,19.04,42.679,34.418,29.551831026330927,62.62903284470203,70.47499999999995,11.201,8.206
20140903,41.525,52.03400000000028,19.039,41.854,33.923,29.01649437430148,62.302919652033786,70.35899999999985,30.135999999999996,9.361
20140904,43.849,52.10799999999997,21.02,43.084,35.248,18.764,47.657,70.55100000000003,25.583162284577117,9.857
20140905,44.014,52.04299999999991,19.367,43.576,35.085,18.761,46.67,44.475306644881535,30.135999999999996,10.183
20140908,44.509,14.541,19.038,42.742,35.911,18.763,46.344,17.871,10.654,10.743
20140909,44.509,15.523,21.679,43.179,36.246,18.434,47.005,19.856,10.978,10.579
20140910,45.514,14.211,20.032,42.692,35.26,18.725,47.414,18.869,11.04,9.427
20140911,45.011,33.24049044786677,21.681,43.343,36.014,18.77,51.334,44.091829246490754,11.21,9.591
20140912,43.691,10.21132579110196,20.361,41.358,36.019,19.292,50.488,43.326990858817744,29.60600000000052,10.581
20140915,44.676,49.55699999999988,22.34,42.179,35.684,19.276,50.512,69.37199999999973,10.961,9.207
20140916,44.676,50.367000000000125,22.01,40.855,36.014,29.324031480420665,61.84037551543945,67.41000000000007,10.884,10.58
20140917,43.347,49.53800000000008,20.688,40.845,35.35,28.907810306834243,89.04000000000009,66.40300000000036,10.87,10.577
20140918,42.682,52.056000000000076,21.681,40.348,34.685,41.57900000000015,90.72299999999967,64.84200000000034,24.893436675576943,10.363
20140919,39.377,55.088000000000065,84.28500000000022,38.368,32.54,41.31800000000047,90.46000000000005,67.02900000000044,10.659,9.761
20140922,43.177,54.09700000000002,22.52,41.513,35.685,41.97599999999978,90.26400000000001,65.77600000000025,11.008,10.745
20140923,44.506,55.420000000000115,22.352,42.842,35.849,19.844,57.076,66.92199999999971,11.469,10.576
20140924,45.506,54.428999999999874,87.42000000000017,42.522,37.192,19.841,57.094,65.4340000000003,11.695,10.576
20140925,45.176,55.77499999999985,22.025,43.842,36.858,41.2850000000002,99.08799999937783,67.90199999999994,11.752,11.074
20140926,46.175,59.42400000000017,22.469,45.348,40.172,41.81400000000055,101.3949999994325,66.81100000000042,12.175,11.235
20140929,51.994,62.726999999999954,24.355,47.828,41.021,40.02700000000024,99.88899999939626,64.39600000000044,12.863,11.235
20140930,52.753,67.60600000000032,24.353,50.59,42.559,39.52700000000013,101.98299999944011,64.13300000000021,12.727,12.086
20141001,52.345,17.86,24.764,50.506,43.173,22.657,64.053,22.791,29.57000000000013,12.029
20141002,51.025,17.38,24.929,49.521,43.178,22.645,64.053,23.457,11.841,12.369
20141003,50.355,18.19,25.343,48.513,42.184,39.41700000000004,101.28899999941241,23.693,11.498,13.084
20141006,46.191,16.534,25.349,44.858,37.539,36.52100000000046,99.75300000000009,22.864,11.839,12.37
20141007,47.024,15.227,25.012,45.676,38.188,36.1910000000004,101.214999999391,22.607,12.242,14.347
20141008,48.014,15.855,24.684,45.843,38.692,21.88,57.2,25.506,13.379,12.37
20141009,48.175,15.525,23.362,44.513,38.255,35.42599999999989,57.187,22.866,12.913,13.419
20141010,48.022,14.813,23.773,47.506,40.178,35.49300000000041,108.55499999951229,24.515,13.861,14.347
20141013,48.615,14.217,23.455,47.108,38.94,35.922999999999924,108.7989999995166,23.547,13.062,13.167
20141014,48.615,41.64891705171885,24.024,47.109,38.941,35.6270000000005,108.14099999948498,40.64136975981076,12.652,12.7
20141015,49.032,42.46302425634562,23.689,48.028,38.04,34.773000000000216,108.46899999947397,41.02944906518752,13.887,13.024
20141016,54.523,42.01100007432988,25.342,54.671,41.359,34.53700000000005,108.38699999947143,41.308753896950584,15.121,13.027
20141017,51.871,41.49578710992563,23.367,50.365,41.851,35.69400000000068,109.47299999950015,40.913497812935134,14.327,14.103
20141020,52.245,64.85499999999976,25.011,50.169,40.345,20.442,58.209,65.6050000000003,14.399,13.27
20141021,48.103,62.386000000000394,25.014,46.027,38.685,21.431,56.795,65.1769999999999,13.142,14.099
20141022,49.014,62.42800000000016,24.685,45.188,38.176,24.707922290978292,72.7149433383912,65.91600000000022,13.231,13.935
20141023,47.856,62.245999999999846,22.706,45.193,38.511,24.378510372151645,72.53925256065676,64.89700000000006,30.887000000000256,14.102
20141024,47.841,37.24925342041668,25.339,45.842,37.356,29.523518487121034,71.68690017937281,41.57017740218489,31.111000000000416,13.704
20141027,47.183,13.539,24.682,44.521,37.858,26.399,50.012,21.185,12.709,14.932
20141028,47.519,13.869,22.373,45.517,37.859,26.91,47.889,20.45,13.047,13.378
20141029,46.847,14.199,23.353,45.01,38.012,26.992,48.258,21.855,13.047,14.933
20141030,46.197,14.763,23.446,44.256,38.023,24.469972379214102,71.9777202470227,19.54,13.313,14.936
20141031,44.533,14.199,23.036,44.408,37.354,34.17500000000006,107.3169999994994,19.874,13.241,14.377
20141103,45.852,14.763,22.358,42.261,36.196,27.159,46.838,19.21,13.319,14.044
20141104,44.688,12.198,22.699,44.081,37.681,27.002,46.873,17.042,13.59,13.714
20141105,43.863,12.367,23.359,43.917,37.191,33.145999999999894,107.78299999951238,18.036,14.049,14.868
20141106,43.528,12.181,22.703,42.758,37.191,32.115000000000315,106.29199999949256,17.866,13.176,15.191
20141107,46.178,58.676000000000016,22.864,43.753,38.841,27.529859554418575,105.55099999946643,66.8880000000002,13.634,14.365
20141110,45.196,61.093999999999696,22.368,42.925,38.515,26.630245021635357,71.13713595166585,67.2370000000003,13.654,13.713
20141111,45.186,59.55200000000025,23.032,43.579,37.518,26.374115142207955,71.50242093384901,69.11899999999991,26.210005756856777,14.363
20141112,44.198,60.76899999999971,23.033,43.261,38.511,27.010474004854885,104.23499999945055,69.88699999999987,26.377863959529492,14.044
20141113,44.519,12.037,25.011,42.362,36.861,27.279,41.855,16.704,26.348447330042887,13.715
20141114,44.519,12.202,23.693,43.677,38.512,28.939,42.067,17.25,26.056370035787833,14.374
20141117,45.179,12.038,23.69,43.673,38.512,27.862,44.5,17.529,13.984,15.867
20141118,44.85,11.543,24.02,43.178,38.352,27.041,43.356,18.354,13.339,16.527
20141119,44.682,36.84743201868857,23.692,43.343,39.182,24.93307564819477,68.25793605477017,42.74517197727453,12.55,19.843
20141120,44.017,34.785174554635994,22.704,42.678,37.852,25.806,44.99,42.989575647939084,13.54,20.517
20141121,43.517,33.2013055586496,22.701,42.348,37.354,25.15,42.711,43.351284032827316,26.075369327543395,18.864
20141124,42.522,33.20135139804327,23.36,41.355,35.032,25.106,42.479,42.877320423261445,11.996,18.867
20141125,40.692,33.0483747413231,21.379,40.85,35.187,24.536352510814105,65.90368523626076,43.35888158659313,11.328,18.865
20141126,39.765,32.99333138388783,22.039,39.587,34.087,29.496000000000198,65.80791549547541,43.293651877061485,11.328,18.872
20141127,78.85378580220355,32.43510173070424,44.53333854291004,68.9274053008656,57.348640408702195,29.031000000000347,92.3480000000003,42.625284292408516,11.326,15.453525839692105
20141128,83.73357438892236,33.13177115151503,61.19322404560635,72.07242038309928,58.278580283378574,30.351000000000536,92.95399999999981,44.29314179717343,27.11583223731114,15.46716212145181
20141201,40.023,51.97300000000007,46.08862084342975,40.346,34.515,30.32500000000058,93.21400000000011,68.55000000000011,11.333,18.862
20141202,38.521,52.74899999999991,19.692,38.526,33.69,23.098,39.321,68.04999999999971,11.333,18.193
20141203,39.374,52.55900000000029,19.372,39.379,34.539,23.042,38.992,69.09099999999981,10.789,18.166
20141204,39.445,52.559000000000296,19.374,39.45,33.938,22.933,38.019,69.65499999999996,11.029,17.768
20141205,39.514,51.73100000000024,19.374,39.52,34.387,22.996,37.747,69.62200000000001,27.00757795838087,19.66
20141208,40.175,51.89900000000019,19.396,41.488,35.316,21.484,37.437,70.15799999999977,10.235,20.038
20141209,41.965,51.813000000000024,19.605,43.158,37.137,21.434,37.632,69.96900000000012,10.238,20.494
20141210,43.313,52.23899999999989,20.367,44.319,37.799,21.771,38.02,69.42599999999982,10.0,20.504
20141211,43.805,50.37999999999978,20.021,44.492,37.797,21.64,37.566,68.7679999999999,9.878,20.503
20141212,43.802,32.67086444423854,20.021,44.826,39.141,21.656,37.621,44.22986999354896,9.974,20.831
20141215,44.613,33.49365575382939,46.9214158345255,46.024,39.694,22.67988831311792,61.20771730798762,44.47133310198291,10.084,20.411
20141216,46.639,32.42183847951436,46.24852564312894,47.537,41.223,21.43773876538419,58.54852588591023,44.28174915253749,10.104,21.163
20141217,46.868,31.702163298623393,46.01850146508868,47.366,42.067,27.328000000000106,83.04600000000016,44.54092702285632,10.257,21.802
20141218,45.663,32.62790705301497,46.53464844598641,46.44,40.442,26.50300000000059,83.04600000000016,44.02383684440923,9.87,21.474
20141219,43.961,31.82959213212953,45.5988916154896,45.33,39.549,26.098000000000106,55.52957861165787,43.45337638963665,9.992,21.269
20141222,44.397,31.011641056801057,58.478935748437486,46.429,40.537,25.534999999999968,54.27287279616374,43.383251678271954,10.256,21.668
20141223,44.297,31.605709927654217,44.2317949804528,45.988,40.321,26.01500000000045,76.4349999999999,42.49554729894346,10.117,22.704
20141224,44.729,31.340352573401756,45.230511146536635,46.036,40.384,25.481000000000655,76.56600000000026,42.98858437732933,9.892,22.481
20141225,44.255,50.850999999999885,59.91740234526826,46.87,40.454,26.540000000000074,76.6889999999997,70.98300000000029,9.888,22.592
20141226,88.84158976515823,49.197000000000266,58.01319592092553,76.25663273283902,63.60997070929133,24.17000000000048,72.53899999999973,72.21699999999966,9.934,22.574
20141229,89.7631559877514,49.69900000000025,57.90389164450492,77.54573077959769,64.8646066875134,25.10200000000055,72.87399999999987,71.97299999999969,10.273,23.643
20141230,89.9097657467684,49.69400000000023,57.15939410741289,76.83126577565423,64.01633911002452,27.453000000000234,75.12100000000022,73.81100000000018,10.16,23.872
20141231,86.74874947920883,31.565665698647557,56.65753964282644,75.05524636002977,63.1641043294878,27.035000000000192,50.364795455798244,45.619676495257664,10.168,15.70526654240734
20150101,84.14883532651525,31.069453416800403,55.169601486194615,75.08567240785806,62.2574113975653,21.604914664850597,50.64541047505844,45.60054583818124,10.161,16.008960494065775
20150102,42.703,30.440379239326262,41.769227482625645,47.603,40.513,22.096805652938873,52.81690938616292,46.18129202511036,10.623,15.899699656538909
20150105,42.287,29.673076405108965,41.75068781659508,48.115,41.082,21.587,34.636,46.32225048456464,10.091,21.567
20150106,44.245,40.43494267169621,21.003,50.081,42.643,21.407,34.082,73.16900000000007,10.654,22.462
20150107,43.914,46.83500000000043,21.006,50.171,45.803,21.899,34.645,72.09300000000012,10.668,22.792
20150108,43.141,44.017000000000095,21.006,49.188,41.809,22.389,35.077,71.01399999999995,10.994,24.526
20150109,42.809,43.88000000000049,20.671,49.616,40.33,21.73,38.244,71.18099999999981,11.225,24.522
20150112,43.162,42.02800000000001,20.957,49.757,41.742,21.817,38.089,69.45600000000024,10.883,24.523
20150113,43.535,41.36200000000023,20.677,50.611,41.516,22.734,39.29,68.85199999999992,10.946,24.363
20150114,45.132,41.48400000000008,20.678,52.831,44.656,23.97,40.683,70.18599999999999,11.051,24.693
